order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order
2708,155941,28,1,17,0.0
2709,69897,12,6,9,6.0
2710,87704,15,0,22,18.0
2711,112827,25,0,17,2.0
2712,11808,46,0,16,10.0
2713,130245,5,2,17,21.0
2714,75025,5,6,12,12.0
2715,11225,45,3,12,3.0
2716,189304,60,5,9,1.0
2717,37753,29,6,9,12.0
2718,201724,8,2,9,4.0
2719,87633,7,0,15,4.0
2720,87616,11,3,9,4.0
2721,32012,6,3,13,30.0
2722,41333,61,0,18,2.0
2723,77171,53,2,10,6.0
2724,12091,42,5,9,10.0
2725,116979,3,0,14,8.0
2726,134567,1,2,7,
2727,56994,7,3,10,27.0
2728,67913,34,6,11,6.0
2729,16226,19,3,8,6.0
2730,181327,7,5,21,8.0
2731,129747,17,1,19,9.0
2732,148419,1,5,10,
2733,161711,8,2,8,16.0
2734,70159,2,2,20,1.0
2735,147024,1,3,12,
2736,152103,14,4,14,2.0
2737,9636,13,0,19,12.0
2738,9347,1,0,12,
2739,199366,7,2,15,7.0
2740,5070,2,3,14,6.0
2741,46127,28,0,11,14.0
2742,189258,11,1,10,20.0
2743,88292,5,5,14,7.0
2744,129639,2,1,21,7.0
2745,117095,6,6,11,30.0
2746,73140,8,4,19,21.0
2747,173927,41,2,15,1.0
2748,138171,4,5,8,6.0
2749,116853,4,0,20,21.0
2750,118866,2,1,15,18.0
2751,75220,24,6,14,7.0
2752,21854,17,1,7,11.0
2753,23371,56,3,6,4.0
2754,116331,35,4,20,2.0
2755,105670,12,4,17,20.0
2756,179342,51,5,11,1.0
2757,183844,30,4,15,1.0
2758,77258,4,6,19,7.0
2759,103344,1,3,20,
2760,142186,3,5,18,24.0
2761,133716,34,3,16,4.0
2762,89333,22,2,23,7.0
2763,34620,41,3,12,6.0
2764,123453,16,0,11,10.0
2765,79613,19,3,22,21.0
2766,81350,5,2,14,7.0
2767,183158,8,5,19,3.0
2768,120168,16,2,21,5.0
2769,71401,31,1,10,7.0
2770,184079,5,1,16,1.0
2771,68456,14,0,14,10.0
2772,99817,47,4,16,17.0
2773,69367,11,5,12,30.0
2774,87601,4,4,17,10.0
2775,155061,21,0,16,2.0
2776,196314,28,3,10,2.0
2777,65489,16,6,11,6.0
2778,62325,15,0,10,9.0
2779,65923,5,2,11,23.0
2780,20966,15,4,12,8.0
2781,126526,1,0,14,
2782,100553,6,4,12,3.0
2783,27022,3,5,11,9.0
2784,119465,32,2,13,4.0
2785,143045,3,5,17,12.0
2786,23351,8,5,15,19.0
2787,99054,18,0,10,7.0
2788,72547,4,1,0,23.0
2789,73901,28,1,12,1.0
2790,102912,7,2,23,30.0
2791,94412,5,6,22,4.0
2792,181700,37,5,12,4.0
2793,136402,16,4,16,5.0
2794,45335,4,1,10,30.0
2795,202394,52,6,15,4.0
2796,53228,1,0,20,
2797,131416,48,4,18,2.0
2798,127173,29,1,14,12.0
2799,113588,14,0,12,1.0
2800,96700,13,0,19,7.0
2801,181936,64,3,16,5.0
2802,67385,4,4,14,21.0
2803,4282,12,3,17,7.0
2804,77916,51,1,11,8.0
2805,66594,4,0,8,30.0
2806,144600,20,2,16,11.0
2807,106027,27,6,15,30.0
2808,106995,4,1,11,2.0
2809,169398,23,3,9,2.0
2810,194799,21,1,16,5.0
2811,99001,19,5,12,2.0
2812,23832,84,4,12,2.0
2813,171244,4,5,15,7.0
2814,193408,40,6,8,14.0
2815,56103,1,6,13,
2816,22914,50,0,21,3.0
2817,140173,17,1,1,20.0
2818,78598,3,3,9,10.0
2819,147761,1,0,19,
2820,22201,4,2,19,9.0
2821,168162,67,5,9,2.0
2822,103659,31,0,8,29.0
2823,164298,5,2,15,4.0
2824,6060,24,5,9,13.0
2825,142090,22,3,11,6.0
2826,38936,90,3,23,1.0
2827,181049,6,4,15,14.0
2828,196208,3,2,10,30.0
2829,140194,1,3,15,
2830,68424,6,2,18,4.0
2831,134892,3,5,12,8.0
2832,119329,13,0,14,14.0
2833,25715,3,1,0,19.0
2834,77521,2,4,17,30.0
2835,27733,3,2,9,20.0
2836,5942,5,4,17,6.0
2837,117989,17,1,12,14.0
2838,57249,4,0,11,22.0
2839,194618,1,2,14,
2840,187293,34,5,15,23.0
2841,37358,1,1,12,
2842,89211,22,5,14,5.0
2843,199675,6,2,15,30.0
2844,59399,24,1,9,8.0
2845,5937,4,6,12,5.0
2846,168005,31,4,15,15.0
2847,143196,4,6,14,13.0
2848,172621,55,6,12,5.0
2849,29274,12,2,12,10.0
2850,174400,20,0,19,12.0
2851,22401,27,2,14,12.0
2852,57601,13,4,12,1.0
2853,190554,20,5,17,3.0
2854,72668,21,3,9,7.0
2855,118092,9,3,13,5.0
2856,104209,4,2,10,2.0
2857,153680,27,2,9,5.0
2858,186236,1,0,19,
2859,77217,14,4,11,20.0
2860,111921,35,0,10,12.0
2861,205853,1,6,8,
2862,168942,3,6,12,7.0
2863,1378,34,2,14,6.0
2864,119599,29,0,13,1.0
2865,145082,50,0,11,5.0
2866,135004,12,5,23,17.0
2867,92493,22,1,9,3.0
2868,138883,11,4,0,21.0
2869,68146,4,6,19,13.0
2870,5330,1,1,10,
2871,6613,18,3,18,30.0
2872,169392,11,0,9,30.0
2873,41008,3,5,17,6.0
2874,4433,20,4,23,9.0
2875,120899,4,0,14,4.0
2876,80435,5,0,10,30.0
2877,188413,26,1,7,8.0
2878,47890,1,3,13,
2879,66224,5,6,10,4.0
2880,149439,3,5,13,8.0
2881,102939,36,2,18,4.0
2882,180237,48,2,15,1.0
2883,113762,42,0,11,5.0
2884,37835,34,6,12,5.0
2885,52960,15,6,16,17.0
2886,127541,1,3,9,
2887,129380,18,3,12,18.0
2888,150785,20,5,11,5.0
2889,182107,4,1,15,8.0
2890,118669,19,2,12,2.0
2891,197658,6,2,15,21.0
2892,171416,5,0,15,2.0
2893,205700,13,6,16,6.0
2894,181035,5,5,9,7.0
2895,182041,18,1,17,9.0
2896,47375,7,4,16,6.0
2897,160099,16,4,15,6.0
2898,174569,3,6,22,6.0
2899,26145,20,6,17,15.0
2900,189424,8,6,13,9.0
2901,168436,3,5,18,11.0
2902,94723,7,3,16,3.0
2903,22616,5,6,20,2.0
2904,11334,11,5,14,0.0
2905,102339,19,3,18,2.0
2906,190428,7,4,14,2.0
2907,42417,35,1,11,12.0
2908,156422,5,2,14,15.0
2909,60067,47,4,16,0.0
2910,151262,3,0,17,26.0
2911,7610,16,0,11,12.0
2912,110033,56,4,17,1.0
2913,23875,10,4,19,7.0
2914,77384,14,4,15,14.0
2915,203353,6,6,11,1.0
2916,181134,37,1,16,2.0
2917,135169,18,0,13,15.0
2918,72537,5,0,15,14.0
2919,145950,5,6,19,5.0
2920,92679,3,1,19,9.0
2921,51760,18,5,19,6.0
2922,178971,15,2,21,30.0
2923,60948,14,0,16,7.0
2924,76205,44,4,19,4.0
2925,198169,2,5,18,7.0
2926,159694,12,5,13,4.0
2927,146835,12,0,11,3.0
2928,22104,61,1,16,1.0
2929,173056,4,1,10,21.0
2930,64681,14,2,22,2.0
2931,185706,1,4,8,
2932,22652,6,5,0,30.0
2933,144972,5,2,7,7.0
2934,191763,13,6,9,25.0
2935,194935,3,5,10,30.0
2936,159042,5,5,15,7.0
2937,173120,15,1,9,16.0
2938,34012,10,4,9,5.0
2939,182109,9,0,22,5.0
2940,116929,1,4,10,
2941,93349,8,6,18,3.0
2942,53852,55,2,11,3.0
2943,4949,47,5,14,6.0
2944,28571,8,0,12,23.0
2945,81444,6,5,16,15.0
2946,153852,18,5,12,15.0
2947,70241,23,3,18,3.0
2948,109929,34,5,10,16.0
2949,144045,40,3,11,16.0
2950,95441,16,2,11,9.0
2951,89977,19,5,7,4.0
2952,24823,6,1,15,18.0
2953,70509,27,5,17,10.0
2954,150952,15,0,18,6.0
2955,165294,71,4,11,2.0
2956,29471,21,2,10,23.0
2957,85632,6,1,12,2.0
2958,104764,48,1,8,6.0
2959,95949,12,1,9,26.0
2960,45255,12,5,18,9.0
2961,78662,9,2,19,8.0
2962,175182,33,0,10,5.0
2963,80812,13,3,16,10.0
2964,105562,6,0,14,19.0
2965,92602,26,5,20,6.0
2966,149009,23,5,14,11.0
2967,172420,16,0,21,6.0
2968,96669,8,5,15,14.0
2969,135419,18,1,13,6.0
2970,196396,3,3,20,18.0
2971,28542,13,2,10,23.0
2972,119557,8,5,9,16.0
2973,45588,15,2,15,16.0
2974,151382,13,2,16,14.0
2975,56085,1,2,13,
2976,110808,45,2,16,5.0
2977,64069,4,6,17,6.0
2978,100142,59,0,13,7.0
2979,182821,6,6,20,9.0
2980,182561,8,6,7,15.0
2981,66149,10,0,11,13.0
2982,188291,63,4,10,8.0
2983,18816,23,3,14,13.0
2984,104111,3,4,14,30.0
2985,20433,16,0,10,30.0
2986,116623,18,3,19,13.0
2987,31308,1,0,6,
2988,16826,3,6,11,9.0
2989,6696,15,1,8,0.0
2990,111200,11,3,12,16.0
2991,109463,15,4,13,9.0
2992,82257,41,1,6,4.0
2993,35005,16,4,15,9.0
2994,158635,39,3,11,16.0
2995,145327,8,4,13,0.0
2996,113559,40,6,11,6.0
2997,38394,24,0,23,6.0
2998,162047,14,1,15,30.0
2999,175162,25,4,16,2.0
3000,203473,12,5,20,22.0
3001,130871,21,0,12,3.0
3002,181050,4,1,7,7.0
3003,114532,17,2,14,5.0
3004,199714,6,1,9,30.0
3005,119435,7,0,13,22.0
3006,120854,7,0,13,4.0
3007,190349,19,5,12,4.0
3008,114119,6,2,15,30.0
3009,81104,2,3,20,30.0
3010,127342,11,1,16,7.0
3011,17370,1,0,15,
3012,164090,16,3,11,10.0
3013,5708,6,5,16,5.0
3014,186601,5,1,9,19.0
3015,80490,8,6,17,30.0
3016,138535,13,0,17,30.0
3017,80160,13,0,16,9.0
3018,81791,49,2,14,0.0
3019,14821,1,3,15,
3020,37277,6,6,7,8.0
3021,42206,11,2,17,0.0
3022,69696,9,0,15,7.0
3023,201026,8,5,17,6.0
3024,56367,17,3,13,19.0
3025,74870,26,6,7,20.0
3026,152526,4,5,17,7.0
3027,184284,6,2,8,9.0
3028,89187,23,2,12,6.0
3029,119994,8,4,10,3.0
3030,117885,3,6,12,2.0
3031,2555,21,6,9,6.0
3032,109434,30,4,14,3.0
3033,41107,6,6,23,30.0
3034,116316,7,0,9,9.0
3035,15182,46,6,10,2.0
3036,91123,45,5,16,6.0
3037,172092,6,5,11,3.0
3038,187585,4,6,23,6.0
3039,61833,1,5,17,
3040,150378,5,4,18,16.0
3041,51388,1,4,13,
3042,97665,17,4,16,8.0
3043,129783,53,6,10,7.0
3044,167345,28,0,16,4.0
3045,136245,7,4,10,30.0
3046,17926,6,1,20,8.0
3047,93759,7,6,17,30.0
3048,90000,19,2,17,9.0
3049,83430,3,5,9,14.0
3050,129394,2,4,14,6.0
3051,187378,17,1,17,18.0
3052,114974,9,2,20,30.0
3053,134740,3,0,15,6.0
3054,44326,2,0,2,30.0
3055,120281,4,2,20,9.0
3056,66177,12,1,18,4.0
3057,84677,23,3,14,22.0
3058,66556,17,1,12,7.0
3059,8337,31,4,19,4.0
3060,177122,7,2,15,11.0
3061,154317,33,3,20,8.0
3062,5543,3,0,12,30.0
3063,36110,12,6,16,11.0
3064,140474,37,0,11,7.0
3065,191877,6,6,16,5.0
3066,96230,90,5,12,4.0
3067,181630,6,5,15,0.0
3068,107976,9,3,14,7.0
3069,181402,2,4,10,30.0
3070,43931,4,1,16,12.0
3071,146540,61,3,15,0.0
3072,163939,15,2,15,30.0
3073,91228,60,5,21,4.0
3074,65240,39,4,10,4.0
3075,93727,14,2,11,9.0
3076,135998,3,0,15,3.0
3077,150532,4,0,10,7.0
3078,176388,34,0,9,6.0
3079,59746,13,1,15,3.0
3080,132729,1,0,10,
3081,177851,5,3,10,14.0
3082,99786,30,2,16,1.0
3083,110363,26,4,11,2.0
3084,108710,4,0,15,6.0
3085,12788,16,5,12,4.0
3086,201162,15,2,15,25.0
3087,169550,10,0,14,8.0
3088,5674,6,2,15,14.0
3089,158524,15,0,17,18.0
3090,96817,26,4,7,1.0
3091,70577,70,5,9,2.0
3092,170242,10,2,14,2.0
3093,111072,39,2,9,7.0
3094,61011,8,3,11,8.0
3095,65920,10,1,8,3.0
3096,166785,69,2,14,3.0
3097,110483,2,1,17,0.0
3098,171318,2,3,7,6.0
3099,50583,21,5,0,5.0
3100,170687,20,3,20,8.0
3101,120382,50,6,12,7.0
3102,94809,2,2,9,30.0
3103,8242,4,0,15,30.0
3104,27312,16,4,16,6.0
3105,118407,19,6,15,11.0
3106,107783,20,4,19,26.0
3107,136092,4,4,17,1.0
3108,125088,9,4,15,5.0
3109,143710,51,0,16,7.0
3110,98213,7,6,12,7.0
3111,125473,3,0,9,30.0
3112,190248,6,2,23,10.0
3113,109472,4,0,19,0.0
3114,182458,39,3,8,10.0
3115,52891,2,5,11,4.0
3116,204802,4,5,17,3.0
3117,146686,51,1,15,2.0
3118,124431,5,0,16,21.0
3119,102245,1,0,11,
3120,187729,11,0,12,30.0
3121,37481,25,0,22,6.0
3122,139453,74,0,16,5.0
3123,18128,9,0,13,12.0
3124,93532,16,1,8,16.0
3125,152363,2,1,12,4.0
3126,157847,3,1,8,7.0
3127,84983,44,5,17,18.0
3128,197075,25,0,9,14.0
3129,43607,1,4,14,
3130,90884,5,0,9,20.0
3131,138698,14,0,16,30.0
3132,21358,2,0,9,7.0
3133,196893,7,1,18,0.0
3134,126054,12,5,11,2.0
3135,182530,19,2,17,7.0
3136,72109,32,5,16,9.0
3137,20730,6,2,13,4.0
3138,185406,92,1,8,10.0
3139,37240,2,4,17,17.0
3140,198584,34,3,12,2.0
3141,172340,29,1,19,8.0
3142,163806,4,4,13,13.0
3143,43334,6,1,12,25.0
3144,97729,41,0,9,6.0
3145,153571,2,0,10,6.0
3146,101683,3,2,12,23.0
3147,8084,16,5,15,12.0
3148,196204,12,0,17,12.0
3149,63582,1,1,15,
3150,57142,3,3,16,16.0
3151,178101,26,5,21,4.0
3152,110991,6,5,8,9.0
3153,92915,22,4,14,10.0
3154,108776,18,0,13,8.0
3155,65247,1,3,20,
3156,41031,28,0,17,7.0
3157,128324,3,2,16,9.0
3158,203734,40,2,16,0.0
3159,12326,3,1,12,5.0
3160,94991,28,4,15,5.0
3161,133447,49,1,8,4.0
3162,112553,6,2,11,5.0
3163,137639,88,6,11,5.0
3164,204853,7,2,13,1.0
3165,71422,3,5,11,12.0
3166,46838,6,6,17,11.0
3167,49802,13,5,12,7.0
3168,66455,8,5,15,15.0
3169,36010,12,3,10,14.0
3170,59400,12,0,22,7.0
3171,38724,3,1,15,14.0
3172,201684,7,2,9,9.0
3173,107632,6,2,8,10.0
3174,137520,7,3,10,10.0
3175,114963,10,6,14,19.0
3176,113534,8,5,8,17.0
3177,22963,65,3,18,2.0
3178,27250,7,6,13,4.0
3179,54174,5,6,17,30.0
3180,46215,5,6,13,14.0
3181,179973,3,5,10,30.0
3182,27838,8,3,19,12.0
3183,149760,32,5,8,5.0
3184,144337,4,6,16,5.0
3185,100330,39,3,13,5.0
3186,79281,3,6,17,20.0
3187,116364,11,0,13,26.0
3188,159693,14,4,16,6.0
3189,53982,5,6,18,8.0
3190,184498,12,2,0,3.0
3191,33386,12,4,11,14.0
3192,144004,23,5,11,8.0
3193,80662,1,1,10,
3194,76863,1,1,14,
3195,205684,37,5,21,7.0
3196,188409,5,2,12,1.0
3197,175288,13,6,21,6.0
3198,156712,20,2,13,18.0
3199,63718,56,2,18,4.0
3200,172185,15,5,17,30.0
3201,24914,28,6,9,14.0
3202,196604,23,4,10,15.0
3203,21782,31,3,15,5.0
3204,23931,11,4,16,5.0
3205,114041,61,2,22,15.0
3206,166843,1,5,19,
3207,46019,79,3,15,1.0
3208,158707,29,6,7,2.0
3209,19636,6,0,13,27.0
3210,45075,16,5,16,30.0
3211,27580,15,5,7,15.0
3212,177129,73,0,7,4.0
3213,18067,4,2,9,30.0
3214,43599,14,3,16,30.0
3215,58538,2,2,10,13.0
3216,188534,36,6,14,5.0
3217,203503,17,5,9,14.0
3218,2688,34,1,13,6.0
3219,80483,23,0,9,12.0
3220,105603,4,0,17,30.0
3221,182697,14,2,17,7.0
3222,68902,2,4,17,5.0
3223,136967,23,2,8,24.0
3224,162081,2,0,12,30.0
3225,31021,66,5,9,4.0
3226,182080,24,3,13,3.0
3227,134917,10,2,21,30.0
3228,24406,20,0,19,8.0
3229,3583,4,6,10,15.0
3230,181719,5,1,12,17.0
3231,4356,68,3,9,2.0
3232,183077,5,1,13,26.0
3233,103035,6,5,13,5.0
3234,25287,1,2,10,
3235,176649,10,5,13,30.0
3236,196082,7,5,14,30.0
3237,174461,1,5,14,
3238,64638,37,0,16,5.0
3239,55607,2,3,19,7.0
3240,47642,12,1,17,19.0
3241,76375,5,6,10,21.0
3242,65996,16,0,7,1.0
3243,206024,43,3,15,2.0
3244,72370,22,1,18,20.0
3245,917,11,1,9,4.0
3246,141603,11,6,16,3.0
3247,77644,17,4,13,8.0
3248,75442,12,3,20,12.0
3249,118850,29,4,10,3.0
3250,120605,2,0,11,7.0
3251,98380,2,6,9,6.0
3252,166785,24,0,12,7.0
3253,97269,1,2,15,
3254,17965,1,5,21,
3255,67050,24,0,21,7.0
3256,125664,20,1,9,6.0
3257,144873,1,3,13,
3258,57344,5,1,21,18.0
3259,183288,25,0,9,2.0
3260,112365,15,5,16,14.0
3261,132846,7,1,18,30.0
3262,38353,91,4,15,3.0
3263,35443,4,6,18,15.0
3264,141765,7,0,17,0.0
3265,165211,8,5,12,16.0
3266,89930,4,1,13,4.0
3267,158772,4,0,16,30.0
3268,98940,45,5,9,7.0
3269,203143,32,1,11,4.0
3270,171236,30,0,11,2.0
3271,144055,41,1,13,0.0
3272,115415,5,6,15,30.0
3273,138095,6,3,9,7.0
3274,16011,17,6,11,3.0
3275,53748,38,5,9,7.0
3276,100827,1,5,16,
3277,187100,10,0,9,30.0
3278,155229,21,0,11,7.0
3279,111327,47,5,18,5.0
3280,152029,18,5,13,18.0
3281,107541,27,1,20,5.0
3282,97016,4,1,21,20.0
3283,1381,12,6,12,8.0
3284,119611,3,2,10,12.0
3285,44395,3,0,18,30.0
3286,195138,3,6,10,4.0
3287,18631,93,1,8,5.0
3288,58289,3,2,12,8.0
3289,28415,17,4,17,5.0
3290,165201,18,1,13,3.0
3291,84474,40,1,17,7.0
3292,86541,2,2,12,12.0
3293,127731,14,0,18,17.0
3294,53805,2,6,9,13.0
3295,3243,5,2,16,30.0
3296,166808,32,1,11,7.0
3297,107882,7,1,9,28.0
3298,90069,5,4,16,7.0
3299,8967,1,0,20,
3300,100682,23,3,15,3.0
3301,195978,9,5,9,7.0
3302,116952,13,0,9,30.0
3303,115957,1,0,8,
3304,42591,4,1,14,14.0
3305,142254,1,0,9,
3306,13749,3,2,14,9.0
3307,191242,1,1,15,
3308,193481,15,3,11,10.0
3309,164301,10,0,0,30.0
3310,125863,47,1,10,7.0
3311,9852,30,1,20,4.0
3312,94177,7,5,20,8.0
3313,154464,4,0,14,4.0
3314,64509,18,4,22,3.0
3315,6754,2,0,7,8.0
3316,145592,8,2,14,8.0
3317,46838,18,4,17,3.0
3318,80118,21,0,11,7.0
3319,5902,4,5,21,11.0
3320,66515,17,6,22,1.0
3321,203008,5,1,12,30.0
3322,4199,5,0,10,3.0
3323,7886,2,2,20,11.0
3324,123531,42,6,11,9.0
3325,62645,68,1,21,2.0
3326,154748,50,5,17,3.0
3327,123426,18,0,23,15.0
3328,155159,4,3,11,3.0
3329,29436,9,6,11,7.0
3330,67699,15,4,8,15.0
3331,81184,46,4,16,5.0
3332,11236,50,0,11,1.0
3333,154729,5,6,14,3.0
3334,34691,19,6,16,14.0
3335,104355,24,6,13,6.0
3336,75490,5,0,14,3.0
3337,169292,3,2,8,15.0
3338,194023,3,4,21,30.0
3339,54351,2,2,14,8.0
3340,148310,9,3,13,3.0
3341,17152,6,3,12,30.0
3342,179640,18,1,15,7.0
3343,72156,53,6,21,5.0
3344,40111,14,6,17,30.0
3345,178966,53,3,9,3.0
3346,147325,36,6,22,6.0
3347,205908,51,0,13,6.0
3348,25116,25,0,16,4.0
3349,134766,18,0,21,1.0
3350,133522,34,3,9,8.0
3351,66340,13,4,5,7.0
3352,194178,7,6,11,7.0
3353,42959,1,0,12,
3354,32508,14,4,11,7.0
3355,32429,13,3,17,1.0
3356,136558,71,3,9,1.0
3357,177853,13,2,14,7.0
3358,13406,12,6,10,7.0
3359,19875,70,1,16,3.0
3360,118473,8,1,9,3.0
3361,26591,1,6,15,
3362,84926,13,6,10,15.0
3363,124636,71,2,13,1.0
3364,37562,12,0,14,4.0
3365,112555,18,5,14,5.0
3366,204829,1,3,11,
3367,170542,28,4,16,4.0
3368,32789,21,5,16,9.0
3369,48465,5,4,16,0.0
3370,138149,27,1,16,2.0
3371,203085,27,2,14,5.0
3372,83979,16,2,20,2.0
3373,151740,4,5,11,30.0
3374,203115,8,5,6,27.0
3375,66171,25,6,14,2.0
3376,16573,7,5,8,10.0
3377,63075,20,4,19,2.0
3378,68007,7,1,16,30.0
3379,85964,1,0,8,
3380,135783,7,1,9,30.0
3381,170246,7,1,10,8.0
3382,23266,28,1,22,5.0
3383,176212,35,4,17,3.0
3384,115504,21,1,15,22.0
3385,13289,9,0,19,14.0
3386,190853,10,5,17,2.0
3387,175450,9,1,19,17.0
3388,21470,4,2,17,14.0
3389,25321,18,0,15,6.0
3390,50909,4,5,10,14.0
3391,83971,27,1,12,6.0
3392,171380,23,0,13,16.0
3393,163442,29,4,11,3.0
3394,179269,36,6,10,6.0
3395,204313,3,0,14,30.0
3396,35085,7,5,14,10.0
3397,121772,40,2,13,10.0
3398,56413,2,5,12,7.0
3399,202163,16,2,15,1.0
3400,51507,21,0,11,7.0
3401,42953,14,4,18,14.0
3402,193226,7,0,9,21.0
3403,68558,27,0,13,11.0
3404,166695,20,1,9,8.0
3405,156616,28,3,20,3.0
3406,183539,25,6,18,0.0
3407,127523,71,1,14,3.0
3408,128037,4,0,22,10.0
3409,87958,23,3,19,1.0
3410,26072,9,1,19,16.0
3411,25747,13,3,9,28.0
3412,87522,10,2,11,5.0
3413,170325,58,2,10,6.0
3414,151437,4,0,14,8.0
3415,171296,12,4,12,6.0
3416,180785,23,4,15,3.0
3417,166512,28,6,9,5.0
3418,199625,41,0,7,3.0
3419,182020,1,3,19,
3420,131597,3,6,17,21.0
3421,158415,8,3,9,3.0
3422,192743,8,0,15,20.0
3423,100474,4,4,15,2.0
3424,114747,15,3,13,6.0
3425,132704,13,0,13,14.0
3426,170703,20,3,14,12.0
3427,149942,41,0,10,7.0
3428,27281,2,3,15,8.0
3429,180332,11,5,11,19.0
3430,194290,18,0,10,8.0
3431,5963,25,4,10,10.0
3432,183499,11,3,17,17.0
3433,117219,4,1,14,13.0
3434,73506,39,6,17,6.0
3435,34065,47,3,14,3.0
3436,162421,12,3,8,22.0
3437,192934,3,0,14,16.0
3438,28963,13,0,16,7.0
3439,47368,2,1,13,21.0
3440,188750,29,2,23,2.0
3441,35704,31,2,12,7.0
3442,193798,2,0,13,6.0
3443,58017,4,3,10,18.0
3444,124031,2,5,15,3.0
3445,27466,12,6,12,7.0
3446,31419,2,1,14,30.0
3447,12025,30,6,9,7.0
3448,39218,8,1,8,4.0
3449,208,2,1,11,30.0
3450,162249,13,3,7,3.0
3451,7309,9,3,18,3.0
3452,508,6,4,16,9.0
3453,189949,1,5,12,
3454,122422,4,6,11,24.0
3455,38765,11,6,14,11.0
3456,30096,38,2,15,5.0
3457,125200,21,1,15,13.0
3458,153817,5,1,10,19.0
3459,155597,17,0,12,2.0
3460,197427,48,4,16,7.0
3461,9094,1,0,15,
3462,4865,11,4,10,5.0
3463,84615,13,0,15,1.0
3464,106543,18,5,16,11.0
3465,30625,11,5,11,5.0
3466,20719,7,1,4,11.0
3467,23845,5,6,17,12.0
3468,121857,13,4,9,0.0
3469,192752,42,3,8,6.0
3470,144956,8,5,20,7.0
3471,150888,2,5,23,9.0
3472,154441,2,1,13,7.0
3473,71778,54,1,9,8.0
3474,174448,21,2,11,3.0
3475,110528,20,2,15,28.0
3476,61640,6,3,17,5.0
3477,54625,19,3,22,11.0
3478,118462,30,4,16,19.0
3479,149798,52,5,14,7.0
3480,33240,1,6,17,
3481,171596,4,1,14,5.0
3482,139140,9,1,15,8.0
3483,126587,7,2,14,9.0
3484,51956,14,0,15,18.0
3485,58853,47,5,17,1.0
3486,84987,8,4,13,12.0
3487,142288,4,0,10,19.0
3488,66781,9,5,17,11.0
3489,81957,14,2,7,11.0
3490,171102,1,1,11,
3491,85452,15,1,12,7.0
3492,29623,79,2,16,1.0
3493,137771,48,1,8,7.0
3494,190055,11,1,10,28.0
3495,155078,11,6,13,9.0
3496,195304,84,2,10,6.0
3497,33475,23,1,18,9.0
3498,14934,14,4,14,11.0
3499,150784,55,0,18,7.0
3500,149942,13,4,22,5.0
3501,89535,18,5,16,30.0
3502,112847,11,0,12,2.0
3503,78408,2,6,17,6.0
3504,45405,19,1,19,1.0
3505,179062,12,1,12,30.0
3506,170679,67,3,14,1.0
3507,12522,9,4,14,18.0
3508,43365,74,0,10,5.0
3509,184303,4,4,16,30.0
3510,86798,63,1,14,3.0
3511,185763,10,1,16,15.0
3512,73090,35,3,11,7.0
3513,5441,3,4,20,13.0
3514,105928,44,3,19,0.0
3515,160975,22,4,19,2.0
3516,123169,19,1,9,7.0
3517,130809,84,6,9,6.0
3518,144275,47,2,12,14.0
3519,144931,6,2,8,30.0
3520,199306,22,3,15,1.0
3521,124020,16,0,15,10.0
3522,127046,29,1,15,7.0
3523,25412,28,1,1,5.0
3524,66902,2,5,16,12.0
3525,178866,15,1,12,6.0
3526,137942,8,1,19,12.0
3527,21515,9,4,22,4.0
3528,113217,3,4,19,6.0
3529,286,4,4,9,19.0
3530,31895,1,0,10,
3531,132077,1,2,10,
3532,68317,55,2,19,2.0
3533,109593,5,1,10,30.0
3534,11176,13,0,14,3.0
3535,144335,18,3,14,10.0
3536,51867,33,0,16,5.0
3537,159140,26,5,16,18.0
3538,62354,23,3,21,3.0
3539,59663,12,1,5,5.0
3540,185828,1,0,7,
3541,156203,5,2,13,27.0
3542,125693,17,5,9,7.0
3543,168438,4,6,1,13.0
3544,161830,16,4,13,7.0
3545,168902,7,2,10,8.0
3546,107888,29,0,15,7.0
3547,93208,33,6,11,7.0
3548,182792,2,3,16,7.0
3549,161002,95,1,13,3.0
3550,76049,16,2,10,0.0
3551,164962,9,6,12,19.0
3552,138549,6,1,16,6.0
3553,134421,22,6,10,7.0
3554,138964,15,1,10,14.0
3555,38495,86,1,17,3.0
3556,55664,11,0,14,6.0
3557,131726,29,0,9,14.0
3558,818,55,2,20,1.0
3559,154748,7,5,10,3.0
3560,57970,3,4,5,26.0
3561,86218,24,3,7,5.0
3562,114918,40,3,16,11.0
3563,6990,29,0,10,22.0
3564,34362,62,3,10,1.0
3565,155271,11,2,14,7.0
3566,63995,2,2,12,13.0
3567,149284,23,0,12,14.0
3568,181350,3,0,14,22.0
3569,136066,76,4,15,3.0
3570,17930,5,6,8,30.0
3571,30603,3,3,16,7.0
3572,165879,1,2,19,
3573,187589,29,1,22,14.0
3574,76272,88,4,9,4.0
3575,144456,12,6,12,20.0
3576,177863,10,0,9,4.0
3577,182306,46,3,7,9.0
3578,33436,19,2,12,11.0
3579,50111,14,2,9,4.0
3580,133464,10,6,8,7.0
3581,103169,5,3,11,2.0
3582,115961,27,4,13,7.0
3583,68471,3,2,13,30.0
3584,183638,7,3,17,6.0
3585,86810,1,2,11,
3586,89349,42,0,7,6.0
3587,128933,7,0,11,15.0
3588,53160,15,6,10,5.0
3589,180039,3,5,10,30.0
3590,88275,45,1,10,4.0
3591,96308,1,1,13,
